Ticker,MarketCap
NDLS,75728320
MLSS,75683144
DMA,75488408
VSTM,75470288
FOSL,75165144
IVCP,75060376
FORL,74998448
XPL,74987000
LPSN,74976384
TBNK,74897392
HYPR,74888320
SPRO,74771440
OCAX,74701576
MPU,74475696
AEAE,74289432
UONE,74105488
GLV,73967192
CULL,73850800
RGT,73849944
BEAT,73721200
LGCB,73422496
MDXH,73404992
CGTX,73307056
BWEN,73242568
MRNS,73061960
SLNG,73039048
GSIT,73028624
PFIE,73006856
NVAC,72776256
CCG,72697360
OPTX,72642832
MITA,72624904
VANI,72571624
SSIC,72559544
UONEK,72513936
VBFC,72474768
MSSA,72403848
COE,72379120
FEAM,72175112
UBCP,71810384
MNY,71753320
ICCH,71376848
GCV,71082656
BHM,71050408
DNMR,71030232
IAE,70739232
CEE,70735448
AE,70697936
ALSA,70646032
TTP,70589704
GRTS,70515568
FRLA,70495032
PGZ,70488976
RENT,70378672
GAN,70354960
JUNE,70311560
MGRM,70308288
VIVK,70107056
CNTB,69980808
VLT,69886424
LSBK,69819776
LIVE,69734584
CODA,69733248
TORO,69668816
DIST,69376352
SELX,69242544
KPLT,69114760
INTS,68838760
ENTX,68826088
TOYO,68725296
SIEB,68595152
SER,68575648
MAQC,68539520
USAS,68453160
AIRG,68220944
LVLU,68189384
MNOV,68174216
FURY,68136640
GLT,68105016
CSBR,67969000
PTWO,67916096
HAIA,67840984
APT,67794464
DTIL,67732368
LEE,67727896
GLLI,67705320
ALUR,67516784
MCAC,67169952
EURKU,67134168
FLUX,67063648
MDBH,67020560
PRPH,66841524
ALRN,66789732
ANGH,66688428
THTX,66671004
CVM,66616680
NMS,66580124
VOR,66553112
AGAE,66452340
AFAR,66431732
SLS,66418132
OVID,66397048
ELTK,66345288
AUBN,66100804
MFD,66094788
NTRB,66022388
EDRY,65921020
SCOR,65836628
MESA,65686400
IDN,65606484
CXH,65593760
CLOE,65176248
AIRT,65137180
RFAC,65121880
ARBK,64856968
UPLD,64843312
CCEL,64835840
FAM,64815048
KULR,64726728
PPIH,64624924
IHTA,64579964
SOTK,64578688
EGIO,64467404
ABAT,64457912
ABVE,64301288
FTII,64241204
BNR,64219464
MCHX,64207544
RMTI,63814548
GROV,63763940
NSPR,63386032
REFR,63348640
CULP,63347092
TUP,63337452
IGTA,63260572
SSBI,63092132
TIL,63087924
BATL,63063336
NAAS,63052636
PRTS,62965164
CELU,62952584
FSHPU,62573204
TRON,62454496
LICN,62378100
GNTA,62375008
FOA,62226724
CURI,62174260
PNF,62096616
EEA,62064156
CMBM,61928456
CHCI,61798684
BGFV,61764068
NRT,61714812
VGZ,61510124
PET,61336500
EYEN,61262160
HYMC,61214208
AIRE,61166016
HOOK,60755360
BEDU,60641448
HHS,60606332
LOAN,60396340
BHAT,60150248
PDEX,60005028
LRFC,59995920
UCL,59986560
SPRU,59939756
NDP,59802764
RAY,59796476
VOXX,59751144
WFCF,59671048
USAU,59586608
VIOT,59532768
RAIL,59312604
SEPA,59311164
RLYB,59272496
PXLW,59252480
TCBC,59171404
IPWR,59168648
ANEB,58868364
NINE,58815956
CLGN,58417948
BODI,58409876
HHGC,58081440
TSBX,58052536
SURG,58040384
CCTS,57802772
FARM,57626252
HNNA,57589200
BRNS,57472004
SWVL,57450876
DWSN,57384828
JMM,57247220
FGB,57168680
ENZ,57118048
GEG,57056784
CRT,57024000
QUBT,56880596
LIFW,56846776
IROQ,56162920
PASG,56154588
RBOT,56148464
DRCT,56095988
STIM,56095512
SATX,55827624
CMCT,55827416
PLBY,55588980
RDI,55477444
ESP,55346280
MURA,55341152
BEST,55281420
TRSG,55202876
BRFH,55052428
SWIN,54971200
AREC,54752972
MOBBW,54729288
IPW,54643308
SELF,54610512
SHOT,54548076
HOLO,54525212
ARQQ,54513024
CENN,54382004
ROCL,54210688
FUSB,54124068
AVTE,54041812
LTBR,53840684
NBST,53807352
BRAC,53677584
CETY,53662124
BAFN,53499912
VNRX,53488756
SGRP,53289492
DFLI,53260692
RDIB,53165900
NOTV,53111516
LNSR,53110020
IMMX,53092744
ZVIA,52940412
CTSO,52910728
KINS,52728320
CLST,52718792
NWGL,52639176
SHIM,52626392
RSF,52511024
CLRC,52485712
ZDGE,52456648
GNS,52318688
PDYN,52308624
BGXX,52238596
BLRX,52176380
XOS,51885444
NSTS,51884076
PXS,51860120
HUIZ,51579112
OPXS,51464604
KUKE,51417208
CDTX,51364856
MODD,50757252
ADRT,50752604
BNGO,50730508
TKNO,50621016
BPT,50611000
HSON,50599244
FMY,50557440
RPHM,50465408
NTZ,50438056
TOPS,50380240
LPTH,50061544
CRWS,50006896
BOTJ,49976740
CALC,49875824
AQU,49856992
CARM,49851240
VTVT,49849300
ESLA,49835532
ABLV,49835300
ATRA,49778236
BCOW,49699372
MKTW,49692468
BDL,49440092
WTMA,49247972
CXAI,49157828
BKTI,48921780
AIXI,48894456
OKYO,48856920
ELTX,48789460
FLNT,48631736
IXHL,48605916
MARX,48582344
AHT,48470652
ONDS,48464932
FTCI,48438924
RGS,48357736
SYT,48264836
TPST,48211544
TARA,48180600
ABIO,48163572
INTG,48118836
PPSI,48061300
PHUN,48060844
AOGO,47892512
PRT,47811200
VSAC,47795988
MATH,47663436
ARKR,47574912
OSS,47481136
MGLD,47319360
MACA,47214244
AEHL,47162780
LVTX,47063036
CREX,47010152
ICMB,46946280
OCUP,46922800
BGI,46827500
SDIG,46675440
NRBO,46576980
DZSI,46570432
RECT,46545000
NICK,46285148
NXN,46235204
CUE,46133308
APYX,46076388
WINV,46007072
MOBX,45997924
BYFC,45933860
SOHO,45896728
RGC,45545152
KZR,45537276
FSEA,45440580
ACAC,45435444
COCH,45399480
LTRN,45186956
BTAI,45036960
AIEV,44904144
LUCD,44869808
BNIX,44858432
INTE,44847476
MXE,44794140
NXTC,44757280
XBP,44645828
REE,44501436
AUGX,44467568
KACL,44391116
RFIL,44291008
TCBS,43992744
GRYP,43984864
FENG,43839420
SOND,43816212
CTRM,43770584
UG,43646040
BLAC,43645176
DUET,43583300
YOTA,43551032
DXR,43484000
MRKR,43436016
CFSB,43212976
VGAS,42877792
DTST,42816396
RAND,42786856
LSF,42687780
OCX,42499428
AXIL,42216668
OPHC,42200512
TECTP,42137264
SYPR,42132084
MTNB,42036764
DMYY,42004604
NEUE,41862908
AEON,41860756
AQMS,41667168
GORV,41656080
GORO,41546144
FKWL,41481916
AKTX,41454656
QMCO,41368820
CLIR,41180616
UNCY,41126976
LPCN,41072180
CPTN,40996320
CRIS,40904916
OCEA,40885820
DRIO,40695552
CODX,40661920
DRRX,40661612
KTCC,40572364
MOGO,40570976
CDTG,40553000
NCSM,40353780
LEXX,40248192
FBIO,40211836
USIO,40174816
NOVV,40151432
DYAI,40054416
PMN,40007920
AWRE,39977540
ALGS,39945404
ECOR,39929924
ATGL,39835124
EBON,39756324
ASRV,39610264
TOON,39584436
BHIL,39518292
SNT,39393900
GAME,39358316
MNDO,39336552
SJ,39287016
CYTH,39201728
MSAI,39200020
EHGO,39123000
DGHI,39073584
FBIOP,38970736
CPBI,38932072
IMRX,38845952
DSWL,38720940
WAVS,38601704
PVL,38280000
FTHM,38156964
SHFS,38142072
GLST,38047700
PALT,37995300
INUV,37941044
RVPH,37867972
INKT,37792896
CCM,37686128
QNCX,37510792
MLEC,37456852
LGVN,37347540
STI,37288964
MRDB,37279512
ZEPP,37271636
YYAI,37176596
TISI,37087680
INAB,37068488
GRF,37059628
STBX,36997208
NTIP,36994912
KZIA,36943816
IZEA,36928172
XLO,36908708
AADI,36831300
NSYS,36801680
EGF,36785976
SDPI,36773352
TLF,36674596
ECDA,36639656
GROW,36620524
ACXP,36439128
GLBS,36430672
TURN,36200360
SLNA,36045252
CUBA,36017256
HFBL,35999628
WYY,35943392
JRSH,35900816
ACHL,35850260
TOI,35700420
PBBK,35677152
TACT,35581880
OWLT,35580112
NAII,35501840
AIU,35485104
POCI,35411068
ICCM,35407892
RVP,35325896
LINK,35201520
NEON,34942864
CCLD,34873632
KSCP,34827316
OESX,34707580
SQNS,34685784
MMA,34656312
MCAG,34618804
IRIX,34618680
NUVO,34591960
PYN,34482000
MULN,34467728
CTCX,34348224
NXTT,34254172
GANX,34229160
RFL,34147712
ICAD,33971200
CMLS,33904996
HUDI,33794304
LFWD,33722312
TPCS,33684180
JOB,33621424
XGN,33617720
NVNI,33201984
BIG,33190410
SGMA,33152938
IGC,33053108
MOVE,33026902
ICCC,32966090
ALCE,32845102
CLNN,32689800
HOUR,32651184
WKHS,32457396
SRFM,32404780
SUGP,32343210
KALA,32282508
FTEK,32208416
UAMY,32163008
GP,32157688
PODC,32118930
EVGN,32118060
CIF,32116586
KNW,32077408
MDAI,31992610
HYFM,31941472
AZ,31937376
ISDR,31836950
AAME,31823686
BCLI,31593976
EVA,31467320
BTCM,31447808
ORGS,31358542
ASPS,31273252
SRZN,31252180
PLUR,30920876
VCIG,30909836
DTCK,30870756
EVTV,30773350
BMTX,30734130
STRM,30642820
PZG,30569390
MLGO,30535110
QLI,30529784
SNAL,30514914
CVU,30470140
GRRR,30445236
NTWK,30109730
VYNE,30073374
CGA,30030804
CUTR,29962600
AP,29739564
JZXN,29697054
INLX,29618064
APWC,29598680
SVT,29564572
NA,29468286
LGL,29467936
CACO,29323014
WVVIP,29234772
ENLV,29220520
ZAPP,29078258
LSTA,28909856
WHLM,28881104
RNLX,28859134
LSH,28619374
TCS,28503552
FGF,28452298
PTN,28400416
ACST,28386188
GTIM,28385418
DARE,28306016
RPID,28288790
BIAF,28115256
ESGL,28057560
RNXT,28023604
YYGH,27884250
BOLT,27871348
USEG,27815920
WWR,27758328
BTM,27753440
QXO,27727216
QOMO,27655310
EQ,27481116
TRIB,27449980
XAIR,27448678
GREE,27368588
SABS,26949470
INDO,26939208
NKGN,26930798
GTEC,26917110
RAVE,26693478
BIVI,26680390
NCNC,26679710
WENA,26629504
ITRM,26570614
CVV,26550574
WETH,26487930
AXDX,26444544
CKX,26351390
ONMD,26235000
NYC,26173804
CHR,26139620
CJET,26080408
JAN,26046156
RAYA,26040000
MEDS,25904968
NMTC,25895938
NRXP,25895452
VLD,25887088
KFFB,25834918
LDTC,25621762
AACG,25560000
UTSI,25476040
KORE,25458282
APLMW,25367798
ZOOZ,25338808
IPA,25217952
MSS,25203840
CCTG,25178686
ELBM,25174094
SEED,25158018
EJH,25145628
CHSN,25136694
GMM,25117184
FPAY,25036164
PMNT,25029786
AREN,25020796
DAIO,24999638
HUDA,24939994
PSHG,24929574
COOT,24889268
FEMY,24887184
NOM,24886394
TRT,24821752
APCX,24717534
ATIP,24703384
UBX,24680712
ICU,24673626
GFAI,24569520
JYD,24546768
SONM,24438134
CPSH,24427102
FSI,24340728
SLGL,24250042
LOCL,24190770
TWG,24186000
NISN,24185952
SMSI,24119884
CETU,23928246
LRHC,23912668
JFU,23899798
MHUA,23864624
BIOR,23851974
MXC,23846900
NUTX,23716154
GDTC,23657000
USEA,23522520
NERV,23497856
MINDP,23394800
SPRB,23351232
BYU,23322774
FEDU,23279528
PHGE,23245532
HKIT,23223576
GBNY,23202630
LODE,23169862
SDOT,23155840
ATER,23077054
PXDT,23047104
LL,22906014
SAI,22879652
KIRK,22818250
MIGI,22774050
BTCS,22772830
HCWB,22694040
NEPH,22669816
OPTT,22602116
BRN,22563224
WKSP,22531512
APLM,22494650
VBIV,22357854
COCP,22280622
MOGU,22182768
APM,22103244
LOBO,22004200
GWAV,21803526
VHC,21789508
APRE,21775184
COSM,21731468
IINN,21680554
ONCT,21664566
CEI,21447600
ZPTA,21428476
CDT,21410556
EPOW,21395258
YHGJ,21187338
AFGC,21168852
WKEY,21116312
NNVC,21087990
DUOT,21085848
FBRX,21056418
OCC,20993998
GIPR,20983758
AEZS,20982248
AIM,20849182
SLNH,20744734
SWAG,20654104
CLPS,20620960
EKSO,20537072
TXMD,20527672
OMIC,20523706
IZM,20481146
CPIX,20435328
LRE,20326432
AMS,20306640
HLP,20291930
VIRX,20284194
CARA,20011416
JAGX,19996952
NXPL,19921754
MRM,19627650
VINC,19583454
PMEC,19548944
JDZG,19548400
PYPD,19524808
MMAT,19517498
HOFV,19511484
BTCY,19476262
WVVI,19411312
LAES,19263846
SIF,19126234
UCAR,19047676
GLYC,18971872
INDP,18956314
ULY,18925584
FCUV,18868026
MEIP,18855894
VRAR,18783386
WHLRD,18629326
NRXS,18614288
BBGI,18585884
ANY,18579778
MCVT,18549180
EQS,18477232
ATHE,18472404
NRSN,18397740
IBIO,18396034
BIMI,18288516
LASE,18262748
JZ,18227054
UGRO,18167766
MMV,18011652
BHV,17837282
GYRO,17814412
ZKIN,17649496
DALN,17558844
SNSE,17556700
VNCE,17555440
CWD,17524978
PEGY,17512210
LYRA,17429864
BFRG,17420372
ICD,17419228
PMCB,17414004
JCTCF,17348760
EVAX,17315392
EDTK,17303440
TAIT,17280786
SGLY,17167102
BANL,17160000
RGF,17140164
BOSC,17042820
AINC,17005950
SYBX,16975150
MBOT,16923536
AYTU,16901694
PT,16745399
FMST,16727115
BCTX,16693931
MI,16686054
ABTS,16675155
XIN,16672630
ZONE,16657489
MGIH,16650000
VRM,16591006
SYNX,16568999
CLRO,16538679
EDUC,16464172
CMMB,16327678
HTCR,16271912
CANF,16268802
MTR,16231869
HTOO,16221504
XELB,16214247
PEV,16202990
BENF,16133356
CTNT,16111675
SOAR,16097806
CYCCP,16067421
DPRO,15912545
HWH,15816095
AWH,15810865
IHT,15656310
COHN,15525513
GRFX,15450773
TOMZ,15425370
ATPC,15393341
YQ,15348624
TLPH,15314092
JL,15294940
VEV,15238605
MTEN,15208375
JG,15203627
QTI,15201952
TLIS,15160287
KTRA,15120278
FRSX,15111732
IMRN,15103035
XELA,15085879
OXBR,15076717
LUXH,14900090
KDLY,14789405
NXL,14715374
PETZ,14659086
LITM,14605558
XTLB,14576235
LUMO,14528517
CNTG,14500050
CONN,14496095
ASTC,14430670
ICLK,14358422
REBN,14340786
SNTI,14339617
ANTE,14307800
NCRA,14234849
SOS,14216951
ARBB,14215444
INHD,14109081
SBEV,14108051
AUST,14069435
PLAG,13999746
WAVE,13984387
GLTO,13965752
KITT,13945665
PMD,13933465
AKTS,13929964
GIGM,13925772
FLGC,13901159
GSUN,13894244
CVR,13815688
ELSE,13809436
EDSA,13796511
YJ,13764660
TWOU,13760095
RVYL,13715000
SISI,13665434
RCON,13649460
VRME,13636644
OP,13622219
NXGL,13607349
RMCF,13571025
MDRR,13570813
HRYU,13566530
IMNN,13537282
UMAC,13533343
DTSS,13530899
TRUG,13520202
DLPN,13511053
RMCO,13469186
STRR,13439273
MDJH,13427647
LIDR,13421952
MAXN,13408338
AGMH,13364395
NCI,13358368
WISA,13337319
TPET,13241376
ISPO,13233744
MTEX,13231555
MBIO,13220484
HUSA,13196744
GURE,13144194
INTJ,13125000
AHI,13100460
SPI,13055241
DDC,13041300
APTO,12962904
HNRA,12956603
GDC,12921714
CNVS,12867395
GHSI,12764550
PRST,12710400
UPC,12687976
OMH,12613832
MNPR,12590372
VERB,12560899
JEWL,12558108
TURB,12504408
SGE,12486488
CDIO,12477080
PPBT,12410877
AVTX,12409560
SANW,12361680
KPRX,12340433
BRTX,12321255
MWG,12274320
TKLF,12243858
AEI,12190359
LIQT,12169281
MTEK,12139981
SOGP,12134051
RCG,12102238
MFI,12059047
LKCO,12052247
TVC,12033000
TCTM,11991075
RVSN,11944886
CHEK,11932409
CLEU,11909942
RDHL,11854524
EMKR,11822053
CREV,11820079
JVA,11816802
KRKR,11799225
EEIQ,11778290
TVE,11762572
GLBZ,11719283
GVH,11649244
BTOG,11593656
HOVR,11555377
ASTR,11516748
NMHI,11442566
ALPP,11425538
CLWT,11420124
VISL,11409916
GVP,11404202
SIDU,11373245
DOMH,11276348
MSN,11232593
LMFA,11218320
CCIXW,11165000
OTRK,11157217
CTM,11136279
LPTV,11106342
MEGL,11039575
AIRI,11005022
CJJD,10976610
DSS,10968333
AMIX,10930100
VINE,10905354
CNFR,10878381
SRM,10877086
COEP,10875750
VCNX,10852455
AAGR,10809518
SPEC,10759231
PIXY,10741547
ADD,10703099
NIVF,10656870
CRKN,10597826
AMPG,10591650
SSKN,10588392
WBUY,10559598
ZCAR,10544305
ERNA,10496041
PSTV,10495765
ATIF,10487400
CYN,10375102
POLA,10361344
IKT,10355882
DXYN,10317312
TCRT,10248000
LUCY,10245014
SMTK,10231983
MYNZ,10142251
NVOS,10098884
AIHS,10097280
BLBX,10049766
AULT,10044133
MGRX,9985369
ELAB,9965582
XTIA,9957133
VVPR,9942624
WLDS,9928664
PWM,9882627
ABVC,9881271
ATCH,9838363
CLDI,9808400
BDRX,9790503
HYW,9713200
LEDS,9686574
BREA,9643300
NLSP,9565915
VVOS,9489556
GDHG,9470250
ILAG,9465246
JNVR,9458020
EZFL,9439064
MGOL,9415856
ADN,9396618
BLIN,9375840
KA,9344056
MNTS,9343755
ONVO,9343107
STKH,9326759
ASTI,9318793
HIHO,9275322
MINM,9271977
ENSV,9253368
FGI,9181353
MBRX,9130583
GCTK,9094476
MTEM,9019916
ADXN,8978592
GV,8954556
BON,8934157
ICCT,8929720
GBR,8929558
BTBD,8869490
WAFU,8823771
TRAW,8781356
BNOX,8752557
FTFT,8735618
PIRS,8621167
TNXP,8606555
AWX,8598243
CGBSW,8590819
MIRA,8574400
SVMH,8573966
BGLC,8567068
VWE,8523823
SCKT,8452573
CYCN,8448648
WLGS,8431397
ASNS,8415103
SYRA,8412335
CREG,8387590
UPXI,8381165
CISS,8378251
CMAX,8176192
PAVM,8111279
MSGM,8043415
IVDA,8037330
SQFT,7967053
ARTW,7905394
LDWY,7874719
PRZO,7814866
SNAX,7790795
LCFY,7785125
MARPS,7750000
TPHS,7711198
MRIN,7703773
SNGX,7702513
CHNR,7690368
PULM,7669787
KXIN,7640549
FRES,7632077
SVRE,7592412
CARV,7577628
YGMZ,7560412
EFOI,7522858
CVKD,7507986
PNBK,7435251
CHRO,7381376
XWEL,7362854
NURO,7341902
JXJT,7336460
GOVX,7332099
SPGC,7276056
CAUD,7087147
SHPH,7068973
MICS,7059870
ROMA,7059113
HUBC,7037070
NCNA,7025840
PRPO,7009706
SPPL,7009632
ENG,6982009
BCAN,6966852
CISO,6945172
AQB,6943392
ASLN,6872890
WATT,6869267
PAVS,6867366
XPON,6819858
VIRI,6800685
GRNQ,6789031
SNOA,6744661
HUGE,6724701
SLE,6699037
WRNT,6698796
TENX,6658050
AMST,6652802
SGD,6575006
OGEN,6528849
XXII,6527871
ELWS,6513221
SBFM,6460279
MITQ,6418839
TBIO,6394602
WHLR,6325644
RNAZ,6321124
TFFP,6320185
KAVL,6315015
BMRA,6308100
INTZ,6279307
XBIO,6216643
OCG,6214302
GTBP,6191957
SNTG,6171704
NDRA,6120804
FRZA,6052915
AEMD,6038029
VMAR,5987048
DGLY,5932449
CNEY,5922319
INBS,5906809
AUMN,5905830
BOXL,5876626
YOSH,5874251
TANH,5772049
VINO,5735835
IPDN,5734525
HEPA,5719420
CTHR,5696945
BCDA,5677336
PIK,5659756
MIND,5637178
RCRT,5634494
CNET,5619517
NTBL,5612177
NCL,5598516
BFRI,5598351
IVP,5582908
MOB,5577238
SSY,5545176
OST,5500540
KTTA,5477062
ONFO,5464918
BTCT,5456551
AAMC,5415561
SPCB,5408902
LFLY,5407202
TIRX,5371225
ALBT,5352369
NEXI,5347095
VEEE,5341672
LIXT,5330817
CMND,5329953
SNPX,5327554
OBLG,5312438
AIMD,5299392
VSME,5286352
BFI,5280654
AGRI,5270017
UAVS,5254216
RETO,5246222
BNRG,5233579
STSS,5223271
RSLS,5184019
ALLR,5104666
QH,5100497
GPAK,5044238
NXU,4994316
AGFY,4961791
IMCC,4942422
CPOP,4923800
EVOK,4900518
ASST,4877820
HOTH,4876508
OLB,4871442
PCSA,4858617
ADIL,4825550
FORD,4792653
LTRY,4780380
XRTX,4775356
SONN,4748835
PAPL,4704915
SOBR,4656675
ATXG,4653703
CELZ,4651183
IDAI,4610913
CEAD,4599127
JTAI,4591836
TOVX,4578511
VRPX,4578472
JWEL,4536303
DXF,4515065
BOF,4506651
AYRO,4504657
EZGO,4495286
CING,4487818
TTNP,4479655
ISPC,4438996
PBM,4414913
LXEH,4399512
SMX,4363086
DRUG,4306557
OPGN,4303214
VS,4260234
ZVSA,4224573
MYMD,4219347
FRGT,4210351
CPHI,4205576
PALI,4185716
LIPO,4185383
POAI,4183629
TRVN,4181748
AKAN,4178362
EDBL,4155913
GENE,4145745
PRSO,4142969
BNZI,4136655
ARTL,4131456
IFBD,4112940
TCBP,4104457
RKDA,4088520
OCTO,4085662
LQR,4078712
VERO,4066711
FAMI,4057642
CERO,4041493
TCJH,4029700
ENVB,4029278
NVFY,4027409
NTRP,3957034
JCSE,3956270
APDN,3950799
SGN,3911376
BPTH,3890048
TBLT,3864739
GNPX,3861608
NVVE,3851807
LYT,3847997
VHAI,3842095
RELI,3731057
SILO,3723647
KWE,3716232
WAVD,3684119
CETX,3621778
CNSP,3614020
TC,3606832
BJDX,3588896
RHE,3586108
ALZN,3583810
XYLO,3581001
CYTO,3578497
PRTG,3559213
ENSC,3558203
DUO,3553946
AMBO,3517111
UUU,3492464
GROM,3437237
IMTE,3416115
NUZE,3414024
SOPA,3405535
DBGI,3386473
PTIX,3383725
BKYI,3301898
SINT,3300280
ATXI,3293451
NCPL,3260099
TAOP,3229032
SGBX,3227208
ONCO,3224668
TGL,3209562
AVGR,3204845
PTPI,3199791
ADTX,3189888
VTAK,3184783
ENTO,3174940
SNES,3164462
DATS,3159796
BTTR,3144138
ZCMD,3125916
AUUD,3101562
SXTP,3100349
AZTR,3082094
AREB,3039244
INVO,3012721
THAR,2986917
PHIO,2982048
NBY,2982028
JFBR,2964203
REVB,2939292
BAOS,2886836
SCNI,2884708
FOXO,2879835
TNON,2854526
XCUR,2838442
HPCO,2822008
PW,2782910
VRAX,2704375
HCTI,2701671
HSCS,2661801
LGHL,2646805
QNRX,2571458
ACON,2563593
GXAI,2548251
HSDT,2474272
INM,2451822
SHPW,2435518
MYSZ,2349128
ITP,2335288
SPRC,2323403
WINT,2278908
CYCC,2253420
WHLRP,2251006
NAOV,2227201
TIVC,2216817
WNW,2215299
YCBD,2205375
ATNF,2166222
BSFC,2148528
NUWE,2135180
SBET,2060666
EAST,2031539
BQ,2020060
IONM,2020000
QLGN,1973733
GLMD,1908896
SEEL,1904892
BACK,1848795
DRMA,1814870
BKHAR,1738800
PRFX,1734120
WORX,1731787
STAF,1631334
NITO,1583250
GNLN,1540914
UK,1511509
APVO,1387016
EFSH,1353440
SLRX,1319489
BBLG,1298578
TRNR,1266191
LGMK,1263351
VLCN,1119000
SXTC,1095800
SYTA,1085284
SING,1074747
GRI,996228
OXBRW,785501
SMFL,299317
